iter	Passed	Remaining
36689	7539386	13009500
36690	7539719	13009515
36691	7540281	13009925
36692	7540463	13009678
36693	7540622	13009392
36694	7540787	13009117
36695	7540960	13008855
36696	7541144	13008612
36697	7541475	13008623
36698	7542016	13008997
36699	7542177	13008714
36700	7542345	13008443
36701	7542511	13008170
36702	7542693	13007924
36703	7542866	13007663
36704	7543208	13007693
36705	7543724	13008023
36706	7543936	13007828
36707	7544104	13007558
36708	7544284	13007309
36709	7544464	13007059
36710	7544657	13006832
36711	7545199	13007207
36712	7545543	13007240
36713	7545706	13006961
36714	7545863	13006672
36715	7546017	13006378
36716	7546196	13006127
36717	7546353	13005837
36718	7546815	13006074
36719	7547208	13006191
36720	7547371	13005912
36721	7547524	13005616
36722	7547702	13005364
36723	7547869	13005090
36724	7548038	13004823
36725	7548194	13004531
36726	7548832	13005071
36727	7549086	13004950
36728	7549258	13004687
36729	7549423	13004411
36730	7549602	13004159
36731	7549769	13003888
36732	7550080	13003864
36733	7550619	13004233
36734	7550818	13004015
36735	7550979	13003734
36736	7551151	13003470
36737	7551315	13003193
36738	7551485	13002927
36739	7551655	13002660
36740	7552315	13003237
36741	7552535	13003055
36742	7552730	13002832
36743	7552892	13002551
36744	7553071	13002300
36745	7553233	13002019
36746	7553533	13001977
36747	7554055	13002316
36748	7554266	13002120
36749	7554429	13001841
36750	7554616	13001604
36751	7554781	13001328
36752	7554956	13001070
36753	7555113	13000781
36754	7555749	13001315
36755	7555988	13001167
36756	7556168	13000918
36757	7556329	13000636
36758	7556500	13000371
36759	7556670	13000105
36760	7556843	12999842
36761	7557450	13000328
36762	7557698	13000195
36763	7557857	12999909
36764	7558033	12999652
36765	7558188	12999360
36766	7558368	12999110
36767	7558544	12998854
36768	7559121	12999287
36769	7559397	12999203
36770	7559563	12998930
36771	7559716	12998634
36772	7559884	12998363
36773	7560046	12998083
36774	7560222	12997826
36775	7560738	12998154
36776	7561198	12998386
36777	7561372	12998126
36778	7561534	12997845
36779	7561714	12997595
36780	7561881	12997323
36781	7562048	12997052
36782	7562437	12997161
36783	7562937	12997462
36784	7563115	12997209
36785	7563280	12996934
36786	7563455	12996675
36787	7563629	12996416
36788	7563809	12996166
36789	7564321	12996487
36790	7564675	12996536
36791	7564839	12996258
36792	7565004	12995984
36793	7565158	12995689
36794	7565329	12995424
36795	7565494	12995149
36796	7565860	12995218
36797	7566387	12995565
36798	7566561	12995304
36799	7566727	12995032
36800	7566904	12994777
36801	7567070	12994503
36802	7567254	12994260
36803	7567729	12994517
36804	7568130	12994647
36805	7568296	12994373
36806	7568477	12994126
36807	7568636	12993840
36808	7568817	12993593
36809	7568986	12993324
36810	7569499	12993645
36811	7569884	12993747
36812	7570066	12993502
36813	7570226	12993218
36814	7570398	12992955
36815	7570564	12992681
36816	7570753	12992446
36817	7571255	12992749
36818	7571619	12992815
36819	7571784	12992540
36820	7571952	12992269
36821	7572114	12991989
36822	7572283	12991720
36823	7572456	12991459
36824	7572943	12991737
36825	7573335	12991851
36826	7573515	12991600
36827	7573668	12991306
36828	7573840	12991041
36829	7573999	12990756
36830	7574166	12990484
36831	7574332	12990211
36832	7575016	12990824
36833	7575203	12990586
36834	7575383	12990338
36835	7575554	12990073
36836	7575737	12989827
36837	7575899	12989547
36838	7576362	12989784
36839	7576905	12990156
36840	7577074	12989887
36841	7577237	12989608
36842	7577410	12989346
36843	7577571	12989064
36844	7577744	12988803
36845	7577907	12988524
36846	7578618	12989184
36847	7578805	12988946
36848	7578982	12988691
36849	7579162	12988442
36850	7579353	12988211
36851	7579525	12987948
36852	7579908	12988046
36853	7580432	12988385
36854	7580596	12988108
36855	7580750	12987815
36856	7580918	12987545
36857	7581082	12987267
36858	7581249	12986996
36859	7581572	12986991
36860	7582133	12987394
36861	7582291	12987106
36862	7582472	12986858
36863	7582638	12986584
36864	7582807	12986317
36865	7582972	12986040
36866	7583271	12985994
36867	7583855	12986437
36868	7584028	12986174
36869	7584185	12985885
36870	7584361	12985630
36871	7584527	12985355
36872	7584693	12985082
36873	7585002	12985054
36874	7585583	12985490
36875	7585734	12985190
36876	7585898	12984913
36877	7586064	12984640
36878	7586234	12984373
36879	7586402	12984102
36880	7586570	12983833
36881	7587256	12984449
36882	7587532	12984364
36883	7587693	12984081
36884	7587864	12983815
36885	7588020	12983524
36886	7588202	12983279
36887	7588369	12983006
36888	7588959	12983459
36889	7589266	12983425
36890	7589435	12983158
36891	7589604	12982889
36892	7589770	12982616
36893	7589939	12982347
36894	7590112	12982084
36895	7590669	12982480
36896	7590997	12982484
36897	7591165	12982214
36898	7591337	12981949
36899	7591497	12981666
36900	7591681	12981422
36901	7591850	12981155
36902	7592425	12981579
36903	7592745	12981569
36904	7592920	12981312
36905	7593084	12981035
36906	7593260	12980777
36907	7593431	12980513
36908	7593604	12980252
36909	7594136	12980602
36910	7594465	12980608
36911	7594632	12980336
36912	7594816	12980093
36913	7594980	12979816
36914	7595158	12979563
36915	7595311	12979266
36916	7595814	12979570
36917	7596182	12979640
36918	7596348	12979367
36919	7596515	12979095
36920	7596700	12978853
36921	7596875	12978595
36922	7597049	12978335
36923	7597532	12978603
36924	7597912	12978696
36925	7598082	12978428
36926	7598263	12978180
36927	7598424	12977897
36928	7598598	12977638
36929	7598763	12977363
36930	7599283	12977693
36931	7599778	12977982
36932	7599957	12977730
36933	7600117	12977446
36934	7600290	12977184
36935	7600456	12976911
36936	7600636	12976661
36937	7601039	12976792
36938	7601524	12977063
36939	7601688	12976786
36940	7601863	12976528
36941	7602038	12976269
36942	7602213	12976010
36943	7602377	12975733
36944	7602904	12976077
36945	7603260	12976126
36946	7603426	12975853
36947	7603599	12975590
36948	7603773	12975331
36949	7603935	12975051
36950	7604108	12974788
36951	7604475	12974857
36952	7604978	12975159
36953	7605156	12974907
36954	7605350	12974680
36955	7605516	12974406
36956	7605682	12974133
36957	7605840	12973845
36958	7606356	12974169
36959	7606739	12974265
36960	7606920	12974017
36961	7607094	12973757
36962	7607261	12973484
36963	7607436	12973227
36964	7607604	12972956
36965	7608065	12973186
36966	7608484	12973344
36967	7608643	12973057
36968	7608810	12972785
36969	7608975	12972510
36970	7609150	12972251
36971	7609310	12971969
36972	7609619	12971938
36973	7610268	12972488
36974	7610465	12972268
36975	7610608	12971954
36976	7610777	12971686
36977	7610934	12971397
36978	7611104	12971129
36979	7611271	12970857
36980	7611845	12971279
36981	7612159	12971258
36982	7612336	12971003
36983	7612503	12970731
36984	7612675	12970468
36985	7612837	12970187
36986	7612989	12969889
36987	7613367	12969977
36988	7613868	12970274
36989	7614021	12969978
36990	7614198	12969723
36991	7614350	12969425
36992	7614531	12969178
36993	7614691	12968894
36994	7615070	12968981
36995	7615586	12969305
36996	7615775	12969070
36997	7615933	12968783
36998	7616105	12968520
36999	7616271	12968245
37000	7616441	12967979
37001	7616949	12968287
37002	7617355	12968422
37003	7617528	12968160
37004	7617698	12967894
37005	7617864	12967620
37006	7618049	12967378
37007	7618198	12967075
37008	7618680	12967340
37009	7619077	12967460
37010	7619261	12967216
37011	7619438	12966962
37012	7619601	12966682
37013	7619757	12966391
37014	7619929	12966128
37015	7620227	12966079
37016	7620794	12966487
37017	7620990	12966265
37018	7621164	12966005
37019	7621325	12965724
37020	7621501	12965466
37021	7621662	12965185
37022	7622093	12965360
37023	7622638	12965732
37024	7622832	12965506
37025	7622997	12965231
37026	7623171	12964970
37027	7623341	12964703
37028	7623512	12964439
37029	7623678	12964164
37030	7624355	12964759
37031	7624580	12964587
37032	7624751	12964321
37033	7624911	12964037
37034	7625076	12963762
37035	7625247	12963496
37036	7625415	12963227
37037	7625979	12963629
37038	7626274	12963575
37039	7626444	12963307
37040	7626629	12963066
37041	7626792	12962787
37042	7626972	12962537
37043	7627137	12962262
37044	7627747	12962744
37045	7628028	12962665
37046	7628202	12962405
37047	7628360	12962118
37048	7628539	12961865
37049	7628705	12961592
37050	7628884	12961340
37051	7629455	12961754
37052	7629767	12961730
37053	7629933	12961455
37054	7630103	12961189
37055	7630259	12960899
37056	7630437	12960645
37057	7630603	12960372
37058	7631174	12960784
37059	7631471	12960734
37060	7631636	12960459
37061	7631792	12960168
37062	7631976	12959924
37063	7632142	12959650
37064	7632318	12959394
37065	7632829	12959706
37066	7633187	12959759
37067	7633355	12959487
37068	7633521	12959214
37069	7633687	12958942
37070	7633863	12958684
37071	7634033	12958417
37072	7634522	12958691
37073	7634913	12958800
37074	7635086	12958538
37075	7635256	12958272
37076	7635425	12958002
37077	7635589	12957726
37078	7635765	12957468
37079	7636263	12957759
37080	7636652	12957864
37081	7636831	12957612
37082	7637002	12957346
37083	7637175	12957084
37084	7637333	12956797
37085	7637494	12956515
37086	7637988	12956798
37087	7638493	12957098
37088	7638668	12956841
37089	7638828	12956557
37090	7638998	12956289
37091	7639160	12956009
37092	7639342	12955763
37093	7639700	12955814
37094	7640227	12956152
37095	7640399	12955889
37096	7640565	12955615
37097	7640735	12955349
37098	7640911	12955092
37099	7641093	12954846
37100	7641475	12954937
37101	7641986	12955250
37102	7642167	12955001
37103	7642329	12954720
37104	7642499	12954453
37105	7642673	12954194
37106	7642840	12953921
37107	7643182	12953945
37108	7643734	12954326
37109	7643885	12954027
37110	7644065	12953778
37111	7644225	12953493
37112	7644401	12953236
37113	7644554	12952941
37114	7644713	12952655
37115	7645313	12953116
37116	7645572	12953001
37117	7645747	12952743
37118	7645921	12952482
37119	7646092	12952217
37120	7646261	12951948
37121	7646426	12951673
37122	7647023	12952129
37123	7647307	12952055
37124	7647475	12951785
37125	7647636	12951502
37126	7647807	12951237
37127	7647973	12950963
37128	7648165	12950734
37129	7648777	12951216
37130	7649064	12951147
37131	7649238	12950886
37132	7649406	12950616
37133	7649568	12950335
37134	7649738	12950069
37135	7649903	12949793
37136	7650522	12950286
37137	7650800	12950203
37138	7650970	12949936
37139	7651135	12949660
37140	7651301	12949387
37141	7651473	12949122
37142	7651646	12948861
37143	7652333	12949469
37144	7652636	12949426
37145	7652800	12949149
37146	7652975	12948891
37147	7653132	12948602
37148	7653298	12948328
37149	7653462	12948052
37150	7654014	12948430
37151	7654342	12948430
37152	7654502	12948147
37153	7654664	12947867
37154	7654842	12947613
37155	7655013	12947347
37156	7655186	12947085
37157	7655720	12947434
37158	7656084	12947495
37159	7656242	12947209
37160	7656424	12946962
37161	7656585	12946679
37162	7656747	12946400
37163	7656905	12946112
37164	7657282	12946195
37165	7657804	12946523
37166	7657976	12946259
37167	7658137	12945977
37168	7658313	12945720
37169	7658471	12945433
37170	7658642	12945167
37171	7659002	12945223
37172	7659551	12945596
37173	7659709	12945309
37174	7659889	12945058
37175	7660054	12944782
37176	7660227	12944521
37177	7660380	12944225
37178	7660685	12944187
37179	7661259	12944602
37180	7661432	12944341
37181	7661593	12944057
37182	7661769	12943802
37183	7661927	12943514
37184	7662100	12943253
37185	7662265	12942976
37186	7662915	12943520
37187	7663169	12943395
37188	7663362	12943167
37189	7663519	12942879
37190	7663695	12942621
37191	7663855	12942338
37192	7664025	12942070
37193	7664618	12942518
37194	7664890	12942423
37195	7665048	12942136
37196	7665221	12941874
37197	7665391	12941608
37198	7665569	12941353
37199	7665726	12941065
37200	7666484	12941791
37201	7666761	12941705
37202	7666919	12941417
37203	7667085	12941143
37204	7667253	12940872
37205	7667426	12940610
37206	7667601	12940352
37207	7668134	12940697
37208	7668475	12940719
37209	7668639	12940443
37210	7668808	12940173
37211	7668967	12939889
37212	7669139	12939624
37213	7669291	12939327
37214	7669637	12939358
37215	7670154	12939676
37216	7670337	12939430
37217	7670498	12939148
37218	7670680	12938902
37219	7670841	12938620
37220	7671017	12938363
37221	7671334	12938343
37222	7671899	12938743
37223	7672069	12938475
37224	7672239	12938209
37225	7672395	12937919
37226	7672583	12937682
37227	7672754	12937417
37228	7673259	12937714
37229	7673656	12937830
37230	7673841	12937588
37231	7674018	12937333
37232	7674196	12937078
37233	7674354	12936792
37234	7674529	12936534
37235	7675019	12936806
37236	7675427	12936940
37237	7675589	12936660
37238	7675754	12936384
37239	7675919	12936109
37240	7676102	12935864
37241	7676270	12935593
37242	7676752	12935853
37243	7677152	12935973
37244	7677339	12935734
37245	7677491	12935436
37246	7677656	12935161
37247	7677834	12934908
37248	7678010	12934651
37249	7678299	12934584
37250	7678857	12934972
37251	7679044	12934732
37252	7679224	12934483
37253	7679384	12934199
37254	7679564	12933949
37255	7679732	12933679
37256	7680044	12933650
37257	7680609	12934048
37258	7680802	12933821
37259	7680961	12933534
37260	7681145	12933291
37261	7681309	12933014
37262	7681483	12932753
37263	7681643	12932470
37264	7682381	12933160
37265	7682635	12933034
37266	7682813	12932781
37267	7682971	12932494
37268	7683148	12932237
37269	7683312	12931960
37270	7683481	12931692
37271	7684108	12932193
37272	7684379	12932097
37273	7684532	12931801
37274	7684714	12931554
37275	7684873	12931270
37276	7685050	12931014
37277	7685215	12930738
37278	7685793	12931158
37279	7686081	12931090
37280	7686257	12930833
37281	7686426	12930563
37282	7686600	12930304
37283	7686765	12930028
37284	7686937	12929764
37285	7687480	12930126
37286	7687830	12930161
37287	7687991	12929879
37288	7688168	12929623
37289	7688330	12929343
37290	7688496	12929068
37291	7688669	12928807
37292	7689191	12929131
37293	7689566	12929209
37294	7689746	12928959
37295	7689905	12928673
37296	7690071	12928400
37297	7690225	12928107
37298	7690403	12927853
37299	7690894	12928124
37300	7691279	12928219
37301	7691438	12927935
37302	7691606	12927664
37303	7691776	12927396
37304	7691948	12927134
37305	7692120	12926869
37306	7692611	12927141
37307	7693147	12927490
37308	7693313	12927216
37309	7693473	12926932
37310	7693637	12926655
37311	7693794	12926366
37312	7693973	12926114
37313	7694139	12925841
37314	7694807	12926409
37315	7695052	12926268
37316	7695231	12926017
37317	7695390	12925731
37318	7695570	12925481
37319	7695729	12925196
37320	7695888	12924910
37321	7696508	12925400
37322	7696777	12925298
37323	7696941	12925021
37324	7697116	12924763
37325	7697293	12924508
37326	7697472	12924256
37327	7697627	12923962
37328	7698201	12924374
37329	7698497	12924319
37330	7698678	12924071
37331	7698832	12923776
37332	7699017	12923535
37333	7699182	12923258
37334	7699355	12922998
37335	7699897	12923354
37336	7700234	12923368
37337	7700404	12923100
37338	7700599	12922875
37339	7700755	12922585
37340	7700915	12922301
37341	7701079	12922024
37342	7701638	12922410
37343	7701967	12922410
37344	7702135	12922139
37345	7702327	12921909
37346	7702504	12921653
37347	7702662	12921367
37348	7702849	12921127
37349	7703401	12921502
37350	7703857	12921714
37351	7704007	12921414
37352	7704195	12921176
37353	7704354	12920892
37354	7704527	12920629
37355	7704692	12920354
37356	7705059	12920416
37357	7705582	12920743
37358	7705757	12920484
37359	7705924	12920212
37360	7706084	12919927
37361	7706248	12919651
37362	7706421	12919389
37363	7706801	12919473
37364	7707331	12919810
37365	7707484	12919514
37366	7707651	12919242
37367	7707816	12918967
37368	7707983	12918695
37369	7708140	12918405
37370	7708314	12918145
37371	7708948	12918656
37372	7709204	12918533
37373	7709381	12918277
37374	7709554	12918015
37375	7709717	12917736
37376	7709889	12917474
37377	7710035	12917166
37378	7710688	12917708
37379	7710949	12917593
37380	7711139	12917360
37381	7711305	12917086
37382	7711472	12916814
37383	7711640	12916544
37384	7711803	12916265
37385	7712402	12916716
37386	7712702	12916667
37387	7712873	12916401
37388	7713034	12916119
37389	7713191	12915830
37390	7713356	12915555
37391	7713524	12915284
37392	7714094	12915687
37393	7714402	12915652
37394	7714568	12915378
37395	7714724	12915087
37396	7714897	12914825
37397	7715041	12914515
37398	7715224	12914269
37399	7715671	12914465
37400	7716199	12914797
37401	7716359	12914514
37402	7716532	12914253
37403	7716688	12913962
37404	7716864	12913704
37405	7717020	12913413
37406	7717436	12913558
37407	7717947	12913862
37408	7718100	12913566
37409	7718260	12913283
37410	7718436	12913026
37411	7718604	12912754
37412	7718783	12912503
37413	7719073	12912437
37414	7719646	12912844
37415	7719841	12912618
37416	7719999	12912332
37417	7720165	12912057
37418	7720335	12911790
37419	7720502	12911518
37420	7720677	12911261
37421	7721301	12911752
37422	7721545	12911609
37423	7721713	12911339
37424	7721879	12911065
37425	7722045	12910791
37426	7722220	12910531
37427	7722388	12910261
37428	7722953	12910654
37429	7723266	12910627
37430	7723451	12910385
37431	7723623	12910121
37432	7723799	12909865
37433	7723961	12909583
37434	7724132	12909319
37435	7724722	12909754
37436	7725031	12909718
37437	7725187	12909428
37438	7725359	12909164
37439	7725512	12908868
37440	7725683	12908604
37441	7725838	12908312
37442	7726354	12908622
37443	7726845	12908891
37444	7727017	12908628
37445	7727174	12908338
37446	7727353	12908086
37447	7727501	12907784
37448	7727673	12907519
37449	7727984	12907488
37450	7728546	12907875
37451	7728708	12907595
37452	7728893	12907352
37453	7729055	12907072
37454	7729233	12906819
37455	7729388	12906526
37456	7729734	12906553
37457	7730299	12906945
37458	7730481	12906699
37459	7730654	12906437
37460	7730831	12906181
37461	7731003	12905918
37462	7731171	12905648
37463	7731516	12905671
37464	7732061	12906030
37465	7732223	12905750
37466	7732394	12905486
37467	7732551	12905196
37468	7732721	12904929
37469	7732875	12904635
37470	7733055	12904384
37471	7733700	12904911
37472	7733952	12904780
37473	7734116	12904503
37474	7734296	12904254
37475	7734460	12903975
37476	7734629	12903707
37477	7734791	12903426
37478	7735437	12903953
37479	7735677	12903803
37480	7735837	12903520
37481	7736016	12903267
37482	7736193	12903011
37483	7736358	12902737
37484	7736531	12902474
37485	7737240	12903106
37486	7737537	12903051
37487	7737689	12902754
37488	7737859	12902486
37489	7738019	12902202
37490	7738197	12901948
37491	7738361	12901672
37492	7738909	12902036
37493	7739247	12902047
37494	7739417	12901781
37495	7739587	12901513
37496	7739759	12901251
37497	7739923	12900973
37498	7740101	12900719
37499	7740636	12901061
37500	7740993	12901105
37501	7741158	12900830
37502	7741332	12900569
37503	7741495	12900290
37504	7741666	12900024
37505	7741824	12899738
37506	7742182	12899784
37507	7742703	12900102
37508	7742873	12899835
37509	7743041	12899564
37510	7743218	12899309
37511	7743371	12899014
37512	7743533	12898733
37513	7743826	12898671
37514	7744379	12899041
37515	7744580	12898825
37516	7744753	12898564
37517	7744910	12898275
37518	7745077	12898003
37519	7745249	12897739
37520	7745424	12897480
37521	7746078	12898018
37522	7746319	12897871
37523	7746474	12897579
37524	7746647	12897315
37525	7746801	12897023
37526	7746980	12896770
37527	7747139	12896485
37528	7747765	12896977
37529	7748030	12896867
37530	7748203	12896606
37531	7748371	12896335
37532	7748541	12896068
37533	7748711	12895801
37534	7748889	12895547
37535	7749459	12895946
37536	7749757	12895891
37537	7749929	12895627
37538	7750097	12895358
37539	7750266	12895089
37540	7750434	12894819
37541	7750608	12894558
37542	7751162	12894930
37543	7751638	12895171
37544	7751815	12894916
37545	7751975	12894633
37546	7752150	12894374
37547	7752307	12894085
37548	7752490	12893839
37549	7752873	12893925
37550	7753371	12894204
37551	7753545	12893943
37552	7753706	12893662
37553	7753868	12893382
37554	7754045	12893126
37555	7754210	12892852
37556	7754597	12892944
37557	7755119	12893262
37558	7755303	12893019
37559	7755455	12892721
37560	7755635	12892472
37561	7755799	12892194
37562	7755971	12891930
37563	7756323	12891966
37564	7756860	12892308
37565	7757025	12892033
37566	7757206	12891785
37567	7757374	12891513
37568	7757552	12891260
37569	7757715	12890981
37570	7758011	12890923
37571	7758580	12891320
37572	7758752	12891056
37573	7758907	12890764
37574	7759085	12890510
37575	7759241	12890219
37576	7759408	12889946
37577	7759569	12889665
37578	7760157	12890092
37579	7760442	12890015
37580	7760624	12889769
37581	7760790	12889495
37582	7760968	12889241
37583	7761135	12888970
37584	7761314	12888717
37585	7761874	12889098
37586	7762197	12889085
37587	7762358	12888802
37588	7762526	12888531
37589	7762681	12888239
37590	7762852	12887974
37591	7763009	12887685
37592	7763507	12887963
37593	7764015	12888257
37594	7764199	12888014
37595	7764359	12887729
37596	7764538	12887477
37597	7764713	12887219
37598	7764900	12886979
37599	7765272	12887047
37600	7765804	12887380
37601	7765966	12887100
37602	7766152	12886859
37603	7766316	12886582
37604	7766501	12886341
37605	7766667	12886067
37606	7767075	12886195
37607	7767567	12886462
37608	7767743	12886205
37609	7767890	12885899
37610	7768078	12885663
37611	7768251	12885399
37612	7768430	12885147
37613	7768746	12885123
37614	7769300	12885492
37615	7769456	12885202
37616	7769623	12884930
37617	7769793	12884663
37618	7769969	12884406
37619	7770123	12884112
37620	7770296	12883849
37621	7770911	12884321
37622	7771189	12884233
37623	7771356	12883960
37624	7771536	12883710
37625	7771705	12883441
37626	7771883	12883187
37627	7772042	12882902
37628	7772652	12883364
37629	7772945	12883301
37630	7773116	12883035
37631	7773277	12882753
37632	7773457	12882502
37633	7773619	12882221
37634	7773802	12881976
37635	7774367	12882364
37636	7774676	12882327
37637	7774863	12882088
37638	7775033	12881820
37639	7775204	12881554
37640	7775367	12881277
37641	7775533	12881002
37642	7776102	12881397
37643	7776418	12881371
37644	7776584	12881097
37645	7776752	12880826
37646	7776922	12880560
37647	7777078	12880269
37648	7777255	12880014
37649	7777735	12880260
37650	7778256	12880575
37651	7778425	12880305
37652	7778595	12880039
37653	7778755	12879755
37654	7778937	12879507
37655	7779110	12879244
37656	7779469	12879290
37657	7780000	12879621
37658	7780165	12879345
37659	7780321	12879056
37660	7780492	12878790
37661	7780650	12878503
37662	7780813	12878225
37663	7780978	12877948
37664	7781617	12878458
37665	7781880	12878345
37666	7782057	12878088
37667	7782228	12877823
37668	7782407	12877571
37669	7782559	12877275
37670	7782732	12877011
37671	7783332	12877457
37672	7783612	12877371
37673	7783764	12877075
37674	7783932	12876804
37675	7784090	12876516
37676	7784265	12876258
37677	7784456	12876026
37678	7785037	12876437
37679	7785345	12876398
37680	7785536	12876166
37681	7785698	12875885
37682	7785867	12875617
37683	7786019	12875320
37684	7786193	12875060
37685	7786684	12875323
37686	7787060	12875396
37687	7787230	12875129
37688	7787406	12874873
37689	7787570	12874595
37690	7787761	12874362
37691	7787935	12874103
37692	7788433	12874378
37693	7788786	12874412
37694	7788962	12874155
37695	7789112	12873855
37696	7789293	12873607
37697	7789458	12873330
37698	7789619	12873049
37699	7789912	12872984
37700	7790564	12873515
37701	7790782	12873327
37702	7790966	12873083
37703	7791128	12872802
37704	7791309	12872552
37705	7791476	12872282
37706	7791791	12872253
37707	7792366	12872655
37708	7792563	12872433
37709	7792725	12872152
37710	7792903	12871898
37711	7793064	12871616
37712	7793243	12871364
37713	7793537	12871302
37714	7794118	12871713
37715	7794303	12871470
37716	7794474	12871206
37717	7794639	12870930
37718	7794811	12870665
37719	7794972	12870384
37720	7795151	12870132
37721	7795766	12870599
37722	7796016	12870464
37723	7796176	12870179
37724	7796336	12869896
37725	7796491	12869605
37726	7796670	12869353
37727	7796830	12869069
37728	7797428	12869508
37729	7797736	12869468
37730	7797910	12869207
37731	7798070	12868924
37732	7798231	12868641
37733	7798393	12868361
37734	7798558	12868086
37735	7799092	12868419
37736	7799457	12868473
37737	7799620	12868195
37738	7799795	12867936
37739	7799964	12867668
37740	7800145	12867418
37741	7800313	12867149
37742	7800838	12867467
37743	7801195	12867508
37744	7801385	12867273
37745	7801552	12867002
37746	7801744	12866771
37747	7801908	12866493
37748	7802078	12866227
37749	7802576	12866499
37750	7803082	12866786
37751	7803254	12866523
37752	7803431	12866267
37753	7803592	12865985
37754	7803760	12865715
37755	7803922	12865433
37756	7804339	12865574
37757	7804830	12865837
37758	7804996	12865562
37759	7805151	12865270
37760	7805328	12865015
37761	7805491	12864736
37762	7805663	12864473
37763	7805996	12864474
37764	7806563	12864860
37765	7806719	12864570
37766	7806892	12864308
37767	7807061	12864039
37768	7807238	12863784
37769	7807396	12863497
37770	7807727	12863495
37771	7808274	12863849
37772	7808447	12863586
37773	7808614	12863313
37774	7808796	12863066
37775	7808959	12862788
37776	7809127	12862517
37777	7809621	12862783
37778	7810025	12862901
37779	7810180	12862610
37780	7810358	12862356
37781	7810521	12862077
37782	7810684	12861798
37783	7810841	12861509
37784	7811015	12861249
37785	7811635	12861724
37786	7811893	12861601
37787	7812059	12861326
37788	7812238	12861075
37789	7812402	12860797
37790	7812565	12860519
37791	7812735	12860251
37792	7813437	12860860
37793	7813739	12860810
37794	7813917	12860555
37795	7814074	12860267
37796	7814250	12860011
37797	7814412	12859730
37798	7814586	12859470
37799	7814991	12859589
37800	7815482	12859850
37801	7815636	12859556
37802	7815815	12859303
37803	7815984	12859034
37804	7816159	12858777
37805	7816329	12858509
37806	7816867	12858846
37807	7817222	12858883
37808	7817404	12858636
37809	7817571	12858365
37810	7817743	12858100
37811	7817914	12857834
37812	7818078	12857558
37813	7818430	12857590
37814	7818958	12857912
37815	7819117	12857625
37816	7819289	12857362
37817	7819459	12857095
37818	7819639	12856844
37819	7819804	12856569
37820	7820299	12856836
37821	7820707	12856960
37822	7820886	12856707
37823	7821046	12856424
37824	7821231	12856181
37825	7821396	12855905
37826	7821572	12855648
37827	7822013	12855826
37828	7822454	12856005
37829	7822620	12855731
37830	7822802	12855484
37831	7822962	12855199
37832	7823129	12854927
37833	7823315	12854686
37834	7823794	12854927
37835	7824204	12855055
37836	7824401	12854831
37837	7824567	12854558
37838	7824735	12854287
37839	7824893	12854000
37840	7825064	12853735
37841	7825458	12853835
37842	7825986	12854156
37843	7826204	12853967
37844	7826378	12853707
37845	7826554	12853450
37846	7826721	12853177
37847	7826887	12852904
37848	7827206	12852880
37849	7827789	12853291
37850	7827975	12853050
37851	7828129	12852758
37852	7828311	12852511
37853	7828482	12852244
37854	7828654	12851980
37855	7828955	12851928
37856	7829508	12852290
37857	7829703	12852063
37858	7829876	12851800
37859	7830043	12851529
37860	7830218	12851270
37861	7830372	12850977
37862	7830544	12850713
37863	7831195	12851235
37864	7831442	12851094
37865	7831608	12850820
37866	7831779	12850554
37867	7831935	12850264
37868	7832102	12849993
37869	7832268	12849718
37870	7832889	12850190
37871	7833143	12850062
37872	7833319	12849804
37873	7833477	12849517
37874	7833665	12849280
37875	7833846	12849030
37876	7834027	12848780
37877	7834676	12849299
37878	7834927	12849165
37879	7835096	12848895
37880	7835278	12848648
37881	7835447	12848380
37882	7835625	12848125
37883	7835772	12847821
37884	7836575	12848591
37885	7836789	12848396
37886	7836965	12848139
37887	7837126	12847856
37888	7837296	12847590
37889	7837457	12847308
37890	7837631	12847047
37891	7838215	12847458
37892	7838525	12847419
37893	7838676	12847121
37894	7838852	12846864
37895	7839018	12846591
37896	7839198	12846339
37897	7839354	12846049
37898	7839924	12846437
37899	7840250	12846425
37900	7840436	12846185
37901	7840586	12845884
37902	7840778	12845654
37903	7840945	12845382
37904	7841114	12845112
37905	7841634	12845419
37906	7842004	12845479
37907	7842166	12845198
37908	7842343	12844942
37909	7842514	12844676
37910	7842694	12844427
37911	7842857	12844148
37912	7843376	12844452
37913	7843750	12844518
37914	7843935	12844276
37915	7844100	12844000
37916	7844287	12843761
37917	7844441	12843467
37918	7844621	12843216
37919	7845107	12843467
37920	7845508	12843577
37921	7845670	12843298
37922	7845843	12843035
37923	7846027	12842790
37924	7846215	12842552
37925	7846401	12842312
37926	7846929	12842630
37927	7847454	12842943
37928	7847620	12842671
37929	7847781	12842388
37930	7847966	12842146
37931	7848139	12841883
37932	7848319	12841631
37933	7848679	12841676
37934	7849210	12841999
37935	7849392	12841751
37936	7849583	12841518
37937	7849761	12841264
37938	7849939	12841010
37939	7850107	12840740
37940	7850725	12841204
37941	7851045	12841182
37942	7851249	12840971
37943	7851414	12840696
37944	7851599	12840453
37945	7851748	12840152
37946	7851926	12839897
37947	7852518	12840320
37948	7852844	12840308
37949	7853012	12840038
37950	7853182	12839770
37951	7853359	12839514
37952	7853529	12839247
37953	7853698	12838978
37954	7854285	12839391
37955	7854634	12839418
37956	7854812	12839163
37957	7854986	12838902
37958	7855169	12838657
37959	7855338	12838388
