iter	MAE
30158	363.2350133
30159	363.2336466
30160	363.2312736
30161	363.2281686
30162	363.2276199
30163	363.2272557
30164	363.2233099
30165	363.2229031
30166	363.2206548
30167	363.2201741
30168	363.2089649
30169	363.2045973
30170	363.2040697
30171	363.2013556
30172	363.1951769
30173	363.1921958
30174	363.1899802
30175	363.1851282
30176	363.1835107
30177	363.1821988
30178	363.1806384
30179	363.1780319
30180	363.1775413
30181	363.175634
30182	363.1740104
30183	363.1720839
30184	363.1710927
30185	363.169415
30186	363.1684871
30187	363.1682385
30188	363.1662181
30189	363.1657668
30190	363.1637597
30191	363.1627562
30192	363.161359
30193	363.160935
30194	363.1592155
30195	363.1547079
30196	363.1530233
30197	363.150666
30198	363.1491715
30199	363.1377861
30200	363.1318806
30201	363.1266139
30202	363.1250525
30203	363.12257
30204	363.1184337
30205	363.1130434
30206	363.1128362
30207	363.1111557
30208	363.1102029
30209	363.1096664
30210	363.1068974
30211	363.1062683
30212	363.1056257
30213	363.1053982
30214	363.1020795
30215	363.1010559
30216	363.099224
30217	363.0988378
30218	363.0981857
30219	363.0975084
30220	363.0967439
30221	363.0961688
30222	363.0952419
30223	363.0935448
30224	363.0920536
30225	363.0905783
30226	363.083134
30227	363.080888
30228	363.0797916
30229	363.0715552
30230	363.0699269
30231	363.0677939
30232	363.0671991
30233	363.0650406
30234	363.0638557
30235	363.054325
30236	363.0533635
30237	363.052432
30238	363.0519854
30239	363.0461971
30240	363.0429715
30241	363.0418589
30242	363.0404816
30243	363.0400181
30244	363.0376683
30245	363.035394
30246	363.0351055
30247	363.0347085
30248	363.0330008
30249	363.032569
30250	363.0229366
30251	363.0192979
30252	363.0180826
30253	363.0158675
30254	363.0090235
30255	363.0051123
30256	363.0039407
30257	363.002784
30258	363.0019041
30259	362.9978902
30260	362.9975901
30261	362.9965001
30262	362.9935268
30263	362.9914502
30264	362.9906817
30265	362.9904191
30266	362.987443
30267	362.9854151
30268	362.9811211
30269	362.9805721
30270	362.9791742
30271	362.977941
30272	362.9775651
30273	362.9774691
30274	362.9773563
30275	362.9757735
30276	362.9745371
30277	362.9705623
30278	362.9670049
30279	362.9640917
30280	362.9608677
30281	362.9474532
30282	362.93989
30283	362.9391249
30284	362.9341371
30285	362.9335598
30286	362.9333328
30287	362.930697
30288	362.924953
30289	362.9227355
30290	362.9219102
30291	362.9180629
30292	362.9170254
30293	362.9164917
30294	362.916121
30295	362.9155492
30296	362.9113675
30297	362.9106635
30298	362.9035951
30299	362.9032717
30300	362.9004394
30301	362.8978815
30302	362.8892779
30303	362.8890103
30304	362.8877992
30305	362.8863305
30306	362.8852375
30307	362.8800307
30308	362.8769305
30309	362.8722851
30310	362.8714622
30311	362.8699156
30312	362.8687356
30313	362.8677887
30314	362.8675494
30315	362.866431
30316	362.863976
30317	362.859765
30318	362.8557489
30319	362.8509637
30320	362.8494945
30321	362.8491118
30322	362.8477404
30323	362.8470617
30324	362.8463806
30325	362.8454463
30326	362.8450293
30327	362.8431391
30328	362.8368029
30329	362.8350137
30330	362.8313575
30331	362.8310982
30332	362.8305801
30333	362.8275744
30334	362.8268524
30335	362.825341
30336	362.824796
30337	362.820922
30338	362.820183
30339	362.8192997
30340	362.8185674
30341	362.8179293
30342	362.8133719
30343	362.8116173
30344	362.8104701
30345	362.8091965
30346	362.8061102
30347	362.8047511
30348	362.8027447
30349	362.8017144
30350	362.7989591
30351	362.7918314
30352	362.7883006
30353	362.7758346
30354	362.7735991
30355	362.7732018
30356	362.7637002
30357	362.7617489
30358	362.7613635
30359	362.7605742
30360	362.7555701
30361	362.7547772
30362	362.7540854
30363	362.7512859
30364	362.7509346
30365	362.7484172
30366	362.7472398
30367	362.7455673
30368	362.7427857
30369	362.731366
30370	362.7308045
30371	362.729864
30372	362.7245771
30373	362.7219272
30374	362.7213913
30375	362.7176164
30376	362.7171624
30377	362.7149341
30378	362.7140622
30379	362.7126072
30380	362.7097837
30381	362.7063931
30382	362.7046405
30383	362.7042556
30384	362.7034432
30385	362.7026771
30386	362.7013832
30387	362.7008852
30388	362.6991165
30389	362.6978258
30390	362.6974928
30391	362.6966109
30392	362.6944388
30393	362.6941841
30394	362.6939515
30395	362.6927232
30396	362.6918109
30397	362.6908954
30398	362.6858889
30399	362.6856581
30400	362.6848683
30401	362.6800994
30402	362.6790988
30403	362.677914
30404	362.6771991
30405	362.6753794
30406	362.6708914
30407	362.6672877
30408	362.664925
30409	362.6632616
30410	362.6616051
30411	362.6604008
30412	362.650362
30413	362.6478296
30414	362.6465387
30415	362.6402817
30416	362.6386625
30417	362.6370075
30418	362.6341958
30419	362.6331087
30420	362.6291282
30421	362.6270236
30422	362.6246008
30423	362.619691
30424	362.6188462
30425	362.6148955
30426	362.6072926
30427	362.606846
30428	362.5982239
30429	362.5974682
30430	362.597063
30431	362.5926782
30432	362.5900828
30433	362.5889744
30434	362.5819678
30435	362.5810508
30436	362.5808366
30437	362.5785399
30438	362.5776987
30439	362.5759715
30440	362.5748409
30441	362.5664171
30442	362.5638979
30443	362.5630605
30444	362.5624082
30445	362.5621188
30446	362.5613386
30447	362.5607521
30448	362.5590195
30449	362.5586315
30450	362.5565513
30451	362.5558245
30452	362.5554845
30453	362.5530633
30454	362.5479524
30455	362.5427519
30456	362.5422672
30457	362.54148
30458	362.53915
30459	362.5352885
30460	362.5331098
30461	362.5323059
30462	362.5304407
30463	362.5298915
30464	362.5295793
30465	362.5289491
30466	362.5247357
30467	362.5241769
30468	362.5229272
30469	362.5213274
30470	362.520361
30471	362.5180614
30472	362.5170186
30473	362.5167759
30474	362.5100868
30475	362.5095452
30476	362.508734
30477	362.5085406
30478	362.5077477
30479	362.5063844
30480	362.5050696
30481	362.5047694
30482	362.4959757
30483	362.4942503
30484	362.4905157
30485	362.4883503
30486	362.4879756
30487	362.4861881
30488	362.4860246
30489	362.4852661
30490	362.4834212
30491	362.4831673
30492	362.4829267
30493	362.4815591
30494	362.4761517
30495	362.4755512
30496	362.4747286
30497	362.4736372
30498	362.4723791
30499	362.469877
30500	362.4696674
30501	362.4682659
30502	362.4673685
30503	362.4665799
30504	362.4651751
30505	362.4637622
30506	362.4627357
30507	362.4620638
30508	362.4591176
30509	362.4584485
30510	362.4578924
30511	362.4545382
30512	362.4529019
30513	362.4506611
30514	362.4501719
30515	362.4495196
30516	362.4481631
30517	362.4448609
30518	362.4428093
30519	362.4423418
30520	362.4384538
30521	362.4359981
30522	362.4322764
30523	362.430888
30524	362.428222
30525	362.423399
30526	362.4219919
30527	362.4210953
30528	362.40397
30529	362.4023826
30530	362.4006236
30531	362.3999891
30532	362.3969402
30533	362.3961059
30534	362.3952481
30535	362.3947047
30536	362.394058
30537	362.3934514
30538	362.3928718
30539	362.3891929
30540	362.387046
30541	362.3816924
30542	362.3802427
30543	362.3799018
30544	362.378928
30545	362.3773864
30546	362.376229
30547	362.3758026
30548	362.3706255
30549	362.3686209
30550	362.3645163
30551	362.3635717
30552	362.3585157
30553	362.3577808
30554	362.3564136
30555	362.3525068
30556	362.3521339
30557	362.3443879
30558	362.3440827
30559	362.3427479
30560	362.3414095
30561	362.3404408
30562	362.3394757
30563	362.3378754
30564	362.3353181
30565	362.3348258
30566	362.3284016
30567	362.3202296
30568	362.3185259
30569	362.3173689
30570	362.3159696
30571	362.3122172
30572	362.3116323
30573	362.3110565
30574	362.3077833
30575	362.3065316
30576	362.3053116
30577	362.30506
30578	362.3032245
30579	362.3030164
30580	362.3010785
30581	362.3001049
30582	362.2966098
30583	362.2946158
30584	362.2933875
30585	362.2905383
30586	362.2893215
30587	362.2874975
30588	362.2852537
30589	362.2797013
30590	362.2752254
30591	362.2741801
30592	362.272525
30593	362.2716244
30594	362.2684598
30595	362.2669244
30596	362.2640184
30597	362.260547
30598	362.258463
30599	362.2490084
30600	362.2468431
30601	362.2454318
30602	362.2433139
30603	362.2420264
30604	362.2413691
30605	362.2408483
30606	362.2402054
30607	362.2387603
30608	362.2359535
30609	362.2355964
30610	362.2349043
30611	362.2328471
30612	362.2313123
30613	362.2289368
30614	362.2277747
30615	362.2180389
30616	362.2172856
30617	362.2171007
30618	362.208238
30619	362.2080046
30620	362.206351
30621	362.200857
30622	362.1982645
30623	362.197343
30624	362.1971729
30625	362.1967617
30626	362.1939654
30627	362.1908162
30628	362.1891889
30629	362.1858999
30630	362.1851474
30631	362.1826991
30632	362.1820778
30633	362.1816325
30634	362.1790975
30635	362.175745
30636	362.169063
30637	362.1680293
30638	362.1668734
30639	362.1666432
30640	362.166168
30641	362.1648309
30642	362.1636694
30643	362.1613034
30644	362.1597309
30645	362.159307
30646	362.1584126
30647	362.1542469
30648	362.1505692
30649	362.148858
30650	362.1481997
30651	362.147903
30652	362.1458807
30653	362.1453194
30654	362.1434997
30655	362.1419237
30656	362.140984
30657	362.1402759
30658	362.1397081
30659	362.1362665
30660	362.1353044
30661	362.1335543
30662	362.1271193
30663	362.1259674
30664	362.1249464
30665	362.1236341
30666	362.1228338
30667	362.1223593
30668	362.1214275
30669	362.1190093
30670	362.1178606
30671	362.1160772
30672	362.1148655
30673	362.1121156
30674	362.1108831
30675	362.1089388
30676	362.1081996
30677	362.1076486
30678	362.1044319
30679	362.1034034
30680	362.1007942
30681	362.0998823
30682	362.0986059
30683	362.0975484
30684	362.0973709
30685	362.0933794
30686	362.0924601
30687	362.0910743
30688	362.0902185
30689	362.0890137
30690	362.0885664
30691	362.088084
30692	362.0839276
30693	362.0822228
30694	362.0786604
30695	362.077777
30696	362.0776177
30697	362.0756048
30698	362.0744118
30699	362.0725985
30700	362.0725235
30701	362.0709976
30702	362.0691622
30703	362.0597473
30704	362.059285
30705	362.0561754
30706	362.0559968
30707	362.0553512
30708	362.0549342
30709	362.0546943
30710	362.0533618
30711	362.0529458
30712	362.0472092
30713	362.0461412
30714	362.0451529
30715	362.0361664
30716	362.0351191
30717	362.0335887
30718	362.0295417
30719	362.0284257
30720	362.0267464
30721	362.023393
30722	362.0202841
30723	362.0201952
30724	362.0139643
30725	362.0100141
30726	362.0084405
30727	362.0059305
30728	361.9983583
30729	361.9976039
30730	361.9943527
30731	361.9930793
30732	361.9924449
30733	361.9894879
30734	361.9891398
30735	361.988908
30736	361.9882331
30737	361.9856544
30738	361.9843177
30739	361.9782445
30740	361.9767004
30741	361.9740198
30742	361.9731229
30743	361.970618
30744	361.9685947
30745	361.9679969
30746	361.9664899
30747	361.9604901
30748	361.960022
30749	361.9565037
30750	361.9526344
30751	361.9515784
30752	361.9430773
30753	361.9417275
30754	361.9412268
30755	361.9409914
30756	361.9405997
30757	361.9394793
30758	361.9372671
30759	361.9274034
30760	361.9255618
30761	361.923122
30762	361.9216263
30763	361.9160663
30764	361.9145185
30765	361.9099001
30766	361.9086408
30767	361.9016254
30768	361.8995626
30769	361.8989959
30770	361.8974862
30771	361.8956892
30772	361.8946147
30773	361.8940962
30774	361.8931298
30775	361.8837331
30776	361.880471
30777	361.8740035
30778	361.8723057
30779	361.8692705
30780	361.8672596
30781	361.8656164
30782	361.8636258
30783	361.8615568
30784	361.8607025
30785	361.8595399
30786	361.8591395
30787	361.8590223
30788	361.8543548
30789	361.8540328
30790	361.8528046
30791	361.8522193
30792	361.8455646
30793	361.8433297
30794	361.8411924
30795	361.8406806
30796	361.8389196
30797	361.8341276
30798	361.8338507
30799	361.8320672
30800	361.8317675
30801	361.8314481
30802	361.8308714
30803	361.8285766
30804	361.8274563
30805	361.8214068
30806	361.8193933
30807	361.8188953
30808	361.8153318
30809	361.806739
30810	361.8047022
30811	361.8040404
30812	361.8008271
30813	361.8000047
30814	361.7957281
30815	361.7916259
30816	361.7892998
30817	361.779866
30818	361.7787868
30819	361.7772553
30820	361.7738755
30821	361.7731598
30822	361.7720314
30823	361.7680244
30824	361.7676803
30825	361.7603693
30826	361.7602599
30827	361.7581781
30828	361.7570898
30829	361.7565608
30830	361.7558853
30831	361.7527822
30832	361.7480577
30833	361.7475662
30834	361.743931
30835	361.739109
30836	361.7362897
30837	361.7353383
30838	361.7352422
30839	361.7337902
30840	361.7314452
30841	361.7301929
30842	361.7290119
30843	361.7256038
30844	361.7217791
30845	361.7202708
30846	361.7182424
30847	361.7180169
30848	361.7170726
30849	361.7152626
30850	361.7143184
30851	361.7132826
30852	361.70855
30853	361.7076708
30854	361.7067429
30855	361.7059392
30856	361.7055525
30857	361.7045447
30858	361.7036419
30859	361.7029212
30860	361.7013212
30861	361.7008222
30862	361.6999105
30863	361.6962905
30864	361.6959079
30865	361.6955344
30866	361.6934841
30867	361.6931836
30868	361.6918608
30869	361.6882221
30870	361.6868071
30871	361.684987
30872	361.6846839
30873	361.6832021
30874	361.6815046
30875	361.6772095
30876	361.6663123
30877	361.660532
30878	361.660103
30879	361.6583593
30880	361.6565571
30881	361.6556758
30882	361.6541939
30883	361.6533927
30884	361.6495329
30885	361.6485596
30886	361.647126
30887	361.6441569
30888	361.6434994
30889	361.6402407
30890	361.6382552
30891	361.6337429
30892	361.6301764
30893	361.6274456
30894	361.6254927
30895	361.6242855
30896	361.6159561
30897	361.6128643
30898	361.6121102
30899	361.6117327
30900	361.6084975
30901	361.6024402
30902	361.6020676
30903	361.6006337
30904	361.5952335
30905	361.5942233
30906	361.593595
30907	361.5901975
30908	361.5872887
30909	361.5852557
30910	361.5827606
30911	361.5795795
30912	361.5792264
30913	361.5782632
30914	361.5777047
30915	361.5762382
30916	361.5757321
30917	361.5742656
30918	361.5715017
30919	361.5704585
30920	361.5703116
30921	361.5660077
30922	361.5643553
30923	361.5630514
30924	361.5620867
30925	361.5573502
30926	361.5543987
30927	361.5540789
30928	361.5525997
30929	361.5416823
30930	361.5393195
30931	361.5388631
30932	361.5363961
30933	361.5347355
30934	361.5342415
30935	361.5313726
30936	361.5306429
30937	361.5302501
30938	361.527181
30939	361.5266892
30940	361.5239856
30941	361.5185383
30942	361.5128198
30943	361.5106338
30944	361.509375
30945	361.5053182
30946	361.5046755
30947	361.5039578
30948	361.4996015
30949	361.4991884
30950	361.4968582
30951	361.4946818
30952	361.4899263
30953	361.489246
30954	361.4873454
30955	361.4865638
30956	361.4835223
30957	361.481698
30958	361.4762617
30959	361.4744609
30960	361.4741418
30961	361.473524
30962	361.4704812
30963	361.4691939
30964	361.4686516
30965	361.4656831
30966	361.4642066
30967	361.4590865
30968	361.4586063
30969	361.4548258
30970	361.4545035
30971	361.4529672
30972	361.4518576
30973	361.4501864
30974	361.444113
30975	361.4438368
30976	361.4424344
30977	361.4417759
30978	361.4413108
30979	361.4358747
30980	361.4341321
30981	361.4328874
30982	361.4319952
30983	361.4318752
30984	361.4309287
30985	361.4306362
30986	361.4291486
30987	361.4281572
30988	361.4266933
30989	361.4264516
30990	361.4255378
30991	361.4215109
30992	361.4199652
30993	361.4198299
30994	361.4141012
30995	361.409904
30996	361.4097843
30997	361.407367
30998	361.4029709
30999	361.4019723
31000	361.4010687
31001	361.3992139
31002	361.3985162
31003	361.3927117
31004	361.3918845
31005	361.3903564
31006	361.3865204
31007	361.3859502
31008	361.3824153
31009	361.3796978
31010	361.3779191
31011	361.3759302
31012	361.3753076
31013	361.3611997
31014	361.3609051
31015	361.3592691
31016	361.3568373
31017	361.3556375
31018	361.3535429
31019	361.3510057
31020	361.3499
31021	361.3496883
31022	361.3428971
31023	361.3416964
31024	361.3407577
31025	361.3382183
31026	361.3368978
31027	361.327686
31028	361.3269036
31029	361.3261701
31030	361.3254407
31031	361.321164
31032	361.3200496
31033	361.3176838
31034	361.3171482
31035	361.3159179
31036	361.314578
31037	361.3142946
31038	361.3051428
31039	361.2983445
31040	361.2915997
31041	361.2898719
31042	361.2860486
31043	361.2853063
31044	361.2850821
31045	361.2848726
31046	361.2836851
31047	361.283414
31048	361.2826511
31049	361.2804098
31050	361.2768239
31051	361.2764845
31052	361.2748016
31053	361.2724051
31054	361.2699243
31055	361.2684398
31056	361.2660443
31057	361.2649589
31058	361.263499
31059	361.2628124
31060	361.2622372
31061	361.2560172
31062	361.2553541
31063	361.2542414
31064	361.2536464
31065	361.2479057
31066	361.24763
31067	361.2471985
31068	361.2463069
31069	361.2457177
31070	361.2456139
31071	361.2453611
31072	361.2429422
31073	361.2424109
31074	361.2410826
31075	361.2403977
31076	361.2390394
31077	361.2378559
31078	361.236641
31079	361.2318182
31080	361.2309451
31081	361.2243125
31082	361.2234013
31083	361.2193507
31084	361.2183278
31085	361.2113185
31086	361.2100368
31087	361.2071856
31088	361.2052223
31089	361.204401
31090	361.2015812
31091	361.200858
31092	361.2006207
31093	361.1990748
31094	361.1987086
31095	361.197663
31096	361.1944412
31097	361.1934872
31098	361.1908005
31099	361.1899592
31100	361.1895733
31101	361.1802775
31102	361.1794496
31103	361.1783581
31104	361.1778069
31105	361.1771133
31106	361.1765454
31107	361.1733171
31108	361.1727176
31109	361.1717565
31110	361.1697689
31111	361.1647643
31112	361.1640339
31113	361.1557563
31114	361.1554039
31115	361.154828
31116	361.1541073
31117	361.146079
31118	361.1450576
31119	361.1395835
31120	361.1262403
31121	361.126014
31122	361.1256766
31123	361.1235144
31124	361.1231998
31125	361.1226658
31126	361.1223672
31127	361.1210297
31128	361.1159027
31129	361.1153889
31130	361.10815
31131	361.1064581
31132	361.1061076
31133	361.1060329
31134	361.1053558
31135	361.1047485
31136	361.104459
31137	361.1041012
31138	361.103371
31139	361.101134
31140	361.1001071
31141	361.0989746
31142	361.0983171
31143	361.0978786
31144	361.0972199
31145	361.0966865
31146	361.0944264
31147	361.0941565
31148	361.09243
31149	361.0918434
31150	361.0893811
31151	361.0865059
31152	361.0859208
31153	361.0829216
31154	361.0800391
31155	361.0690508
31156	361.0662653
31157	361.0661068
31158	361.0641378
31159	361.0632726
31160	361.058703
31161	361.0585296
31162	361.0569223
31163	361.0540121
31164	361.0493076
31165	361.0491838
31166	361.0467344
31167	361.0438736
31168	361.0414686
31169	361.0401985
31170	361.039343
31171	361.0389645
31172	361.0373
31173	361.0340972
31174	361.0332793
31175	361.0292633
31176	361.0278889
31177	361.0218948
31178	361.0198464
31179	361.0194128
31180	361.0180137
31181	361.014465
31182	361.0131723
31183	361.0123085
31184	361.0118511
31185	361.0114738
31186	361.0075581
31187	361.0068225
31188	361.0015737
31189	361.0007158
31190	360.9992534
31191	360.9989168
31192	360.997752
31193	360.99682
31194	360.9954501
31195	360.9934082
31196	360.9926758
31197	360.9873711
31198	360.9828093
31199	360.9799778
31200	360.9792866
31201	360.9739658
31202	360.973048
31203	360.968223
31204	360.9654416
31205	360.9653094
31206	360.9598511
31207	360.9581817
31208	360.9568772
31209	360.9561009
31210	360.9529452
31211	360.95264
31212	360.9514087
31213	360.9463165
31214	360.9454261
31215	360.9446352
31216	360.9437185
31217	360.9407298
31218	360.9350122
31219	360.9158313
31220	360.9149507
31221	360.9139858
31222	360.9135658
31223	360.913244
31224	360.9117819
31225	360.9101259
31226	360.9099719
31227	360.9067348
31228	360.9061769
31229	360.9045536
31230	360.903537
31231	360.9019357
31232	360.8985746
31233	360.8983748
31234	360.8969365
31235	360.8953867
31236	360.8948183
31237	360.8911572
31238	360.8910443
31239	360.8898818
31240	360.8884812
31241	360.8867245
31242	360.8852109
31243	360.8835974
31244	360.8827852
31245	360.8827003
31246	360.8757132
31247	360.87526
31248	360.8748069
31249	360.8712256
31250	360.8703186
31251	360.8684439
31252	360.8677755
31253	360.8657679
31254	360.8633654
31255	360.862203
31256	360.8600588
31257	360.8593189
31258	360.8585694
31259	360.8566592
31260	360.8559675
31261	360.8536347
31262	360.852349
31263	360.8474801
31264	360.8469892
31265	360.8446048
31266	360.842525
31267	360.8368217
31268	360.8362476
31269	360.8335476
31270	360.832631
31271	360.8318386
31272	360.8294542
31273	360.8283273
31274	360.8242951
31275	360.8240411
31276	360.8221521
31277	360.820609
31278	360.8184649
31279	360.8181981
31280	360.8168217
31281	360.8138091
31282	360.8124995
31283	360.8112297
31284	360.809737
31285	360.8093119
31286	360.8088574
31287	360.8082156
31288	360.8062388
31289	360.8054038
31290	360.8015149
31291	360.8005213
31292	360.7985959
31293	360.7961888
31294	360.7958577
31295	360.7949498
31296	360.794646
31297	360.7907123
31298	360.7885304
31299	360.7873325
31300	360.7868844
31301	360.7865383
31302	360.7824513
31303	360.7810523
31304	360.7804116
31305	360.7757828
31306	360.7679023
31307	360.7676627
31308	360.7651805
31309	360.762757
31310	360.7610306
31311	360.7607117
31312	360.7602027
31313	360.7562498
31314	360.7535606
31315	360.7529083
31316	360.7514865
31317	360.7472405
31318	360.7431902
31319	360.7425035
31320	360.7411689
31321	360.7398731
31322	360.7375868
31323	360.7353442
31324	360.7349891
31325	360.7347762
31326	360.7344286
31327	360.7321279
31328	360.7314611
31329	360.7299675
31330	360.7295531
31331	360.7288727
31332	360.7280539
31333	360.7258536
31334	360.7222813
31335	360.7199059
31336	360.7186319
31337	360.7182525
31338	360.7178322
31339	360.7105958
31340	360.7090093
31341	360.7062347
31342	360.703235
31343	360.7010797
31344	360.7000542
31345	360.6966876
31346	360.696005
31347	360.6948096
31348	360.6896395
31349	360.6888236
31350	360.6876656
31351	360.6875231
31352	360.6870489
31353	360.6859466
31354	360.6847492
31355	360.6842319
31356	360.6826308
31357	360.6814978
31358	360.6773079
31359	360.6749931
31360	360.6724779
31361	360.6719438
31362	360.670498
31363	360.6689039
31364	360.6681413
31365	360.6670192
31366	360.6660743
31367	360.664759
31368	360.6624243
31369	360.6621603
31370	360.6617626
31371	360.6576641
31372	360.6532649
31373	360.6487066
31374	360.6476387
31375	360.6468308
31376	360.642057
31377	360.6413181
31378	360.6325399
31379	360.630576
31380	360.6263226
31381	360.6245751
31382	360.622697
31383	360.6200203
31384	360.6195987
31385	360.6184975
31386	360.6159025
31387	360.6151882
31388	360.6139071
31389	360.6106042
31390	360.6090458
31391	360.6055211
31392	360.6048587
31393	360.604574
31394	360.6041492
31395	360.6035418
31396	360.6024528
31397	360.6020172
31398	360.6010148
31399	360.6006796
31400	360.60005
31401	360.5978336
31402	360.596583
31403	360.5940283
31404	360.5919166
31405	360.5908115
31406	360.5903775
31407	360.5892644
31408	360.5885784
31409	360.5875636
31410	360.584701
31411	360.5822683
31412	360.5803377
31413	360.5757329
31414	360.5712332
31415	360.568457
31416	360.5680361
31417	360.5661169
31418	360.5648216
31419	360.5615241
31420	360.557011
31421	360.5566605
31422	360.5559222
31423	360.5550416
31424	360.5541851
31425	360.5541256
31426	360.5518252
31427	360.549549
31428	360.5471197
31429	360.544544
31430	360.5413384
31431	360.5393881
31432	360.537992
31433	360.5358911
31434	360.5351174
31435	360.5337653
31436	360.5329074
31437	360.5291053
31438	360.528852
31439	360.5266265
31440	360.5196629
31441	360.518803
31442	360.5184585
31443	360.5173258
31444	360.5164605
31445	360.5157676
31446	360.5152182
31447	360.5103163
31448	360.5085322
31449	360.5070456
31450	360.5012911
31451	360.4988585
31452	360.4982
31453	360.4972637
31454	360.4969956
31455	360.4949027
31456	360.4944939
31457	360.4899974
31458	360.4852433
31459	360.4830486
31460	360.4826954
31461	360.4819909
31462	360.4798501
31463	360.4782786
31464	360.4753466
31465	360.4735099
31466	360.4707915
31467	360.4706686
31468	360.4700433
31469	360.4686717
31470	360.4637692
31471	360.4607602
31472	360.4600067
31473	360.459188
31474	360.4583161
31475	360.4574694
31476	360.45143
31477	360.4503075
31478	360.4478375
31479	360.438216
31480	360.4376147
31481	360.4359419
31482	360.4343332
31483	360.4322805
31484	360.4314005
31485	360.430689
31486	360.4242142
31487	360.4231736
31488	360.420102
31489	360.4095009
31490	360.4066152
31491	360.4060671
31492	360.4035073
31493	360.402149
31494	360.400618
31495	360.3893178
31496	360.3886064
31497	360.3882825
31498	360.3850807
31499	360.3836139
31500	360.3820187
31501	360.3811833
31502	360.3805339
31503	360.379235
31504	360.3782798
31505	360.3751102
31506	360.3747588
31507	360.3724775
31508	360.3717804
31509	360.3690452
31510	360.3623541
31511	360.3557253
31512	360.3542684
31513	360.3529735
31514	360.3513606
31515	360.3501588
31516	360.3463876
31517	360.3384948
31518	360.3314419
31519	360.3283966
31520	360.3234669
31521	360.3218213
31522	360.3192268
31523	360.3181654
31524	360.3124998
31525	360.3103323
31526	360.309434
31527	360.3049237
31528	360.3034077
31529	360.302586
31530	360.2995574
31531	360.2984957
31532	360.2979528
31533	360.297305
31534	360.2926125
31535	360.2899581
31536	360.2872392
31537	360.282192
31538	360.2812284
31539	360.2802385
31540	360.2800301
31541	360.272914
31542	360.2720106
31543	360.270494
31544	360.2671913
31545	360.2665242
31546	360.2637502
31547	360.263515
31548	360.260328
31549	360.2592918
31550	360.255047
31551	360.2536086
31552	360.2518149
31553	360.2499086
31554	360.2496904
31555	360.2474024
31556	360.2467901
31557	360.2410692
31558	360.2302643
31559	360.2276668
31560	360.2268754
31561	360.226186
31562	360.2260293
31563	360.2256786
31564	360.2177781
31565	360.2174047
31566	360.2124982
31567	360.2096665
31568	360.2089582
31569	360.2074961
31570	360.2062233
31571	360.2042136
31572	360.2012628
31573	360.2001804
31574	360.1992678
31575	360.1979011
31576	360.195751
31577	360.1953321
31578	360.186383
31579	360.1807064
31580	360.1761982
31581	360.1754987
31582	360.1729079
31583	360.1721124
31584	360.1703464
31585	360.1701875
31586	360.1693838
31587	360.1676306
31588	360.1662912
31589	360.1652583
31590	360.164147
31591	360.1608011
31592	360.1542395
31593	360.1479954
31594	360.1467869
31595	360.1466826
31596	360.1464326
31597	360.142154
31598	360.1413445
31599	360.1398189
31600	360.1390344
31601	360.1367472
31602	360.1365442
31603	360.1361554
31604	360.1358414
31605	360.132079
31606	360.1312061
31607	360.1302217
31608	360.1295921
31609	360.1281496
31610	360.1271536
31611	360.1267681
31612	360.1262122
31613	360.1251447
31614	360.1190602
31615	360.1171113
31616	360.1157088
31617	360.1149942
31618	360.1144542
31619	360.1139313
31620	360.1131535
31621	360.1094383
31622	360.107441
31623	360.106796
31624	360.1028561
31625	360.0889275
31626	360.0875385
31627	360.08399
31628	360.0818105
31629	360.0792805
31630	360.0785391
31631	360.0774487
31632	360.0750278
31633	360.0735734
31634	360.0711564
31635	360.0700997
31636	360.0665456
31637	360.06373
31638	360.0602966
31639	360.0596393
31640	360.057411
31641	360.0557114
31642	360.0545094
31643	360.0535906
31644	360.0517656
31645	360.0493524
31646	360.0480044
31647	360.0473449
31648	360.0459462
31649	360.0450404
31650	360.0435347
31651	360.0409016
31652	360.0368627
31653	360.0303777
31654	360.0276354
31655	360.0271773
31656	360.0249512
31657	360.0238637
31658	360.0229577
31659	360.0219268
31660	360.0189211
31661	360.0185425
31662	360.0179275
31663	360.0167832
31664	360.0129443
31665	360.0039475
31666	360.0036894
31667	360.0032739
31668	360.0013705
31669	359.9985724
31670	359.9974657
31671	359.9945671
31672	359.9922545
31673	359.9912878
31674	359.9890119
31675	359.9888389
31676	359.9879366
31677	359.9876283
31678	359.9846116
31679	359.9839367
31680	359.983443
31681	359.9805107
31682	359.9785575
31683	359.9767874
31684	359.9765728
31685	359.9757313
31686	359.9747033
31687	359.9732125
31688	359.972531
31689	359.9686602
31690	359.9624721
31691	359.9615403
31692	359.9588606
31693	359.9579079
31694	359.9574851
31695	359.9552739
31696	359.9549348
31697	359.9540132
31698	359.9508637
31699	359.9453965
31700	359.9438548
31701	359.9416606
31702	359.9400448
31703	359.9383508
31704	359.9370691
31705	359.9325886
31706	359.931773
31707	359.9306173
31708	359.9299998
31709	359.9297105
31710	359.9291689
31711	359.9250433
31712	359.9225442
31713	359.9221626
31714	359.9210558
31715	359.9197714
31716	359.9192736
31717	359.9186828
31718	359.9177387
31719	359.9162121
31720	359.9136528
31721	359.9118771
31722	359.9104653
31723	359.907028
31724	359.9060062
31725	359.9057436
31726	359.9053477
31727	359.90461
31728	359.9024493
31729	359.9001843
31730	359.8999881
31731	359.8986493
